source_db	citing paper's eid	citing paper's id	citing paper's doi	cited paper's title	cited paper's authors	cited paper's volume	cited paper's issue
scopus	2-s2.0-0035733478	8836111	10.1017/S0010417500004898	Youth as a Force in the Modern World	Moller, Herbert	10	3
scopus	2-s2.0-0035733478	8809975		Women, political party, and election	Paik		
scopus	2-s2.0-0035733478	21528476	10.2307/2060909	Children and the elderly: Divergent paths for America's dependents	Preston, Samuel H.	21	4
scopus	2-s2.0-0035733478	1418399		Sociology of Age	Riley; Foner; Waring		
scopus	2-s2.0-0035733478	13835891	10.2307/2090964	The cohort as a concept in the study of social change.	Ryder	30	6
scopus	2-s2.0-0035733478	8854146		Sociodemographic change and continuity in Korean society since 1945	Shin		
scopus	2-s2.0-0035733478	33490317	10.1007/s12140-999-0022-z	Social change, political elections, and the middle class in Korea	Shin, Eui Hang	17	3
scopus	2-s2.0-0035733478	8829414		With cheaper, better data, advocacy groups emerge as growing force in redistricting fights	Shribman		
scopus	2-s2.0-0035733478	8808953		Political and social participation of Korean women: A historical analysis	Song		
scopus	2-s2.0-0035733478	84876003415		Political demography: An inquiry into the political consequences of population change. Study committee of the national academy of sciences	Weiner		
scopus	2-s2.0-0035733478	8807603		1,998 high ranking government officials: 'Kyongbuk-Origin in the 50's was the lLargest	Yang		
scopus	2-s2.0-0035733478	8826427		Regionalism and political-economic differentiation in Korean development: Power maintenance and the State as Hegemonic power bloc	Yea	34	
scopus	2-s2.0-0035652923	1571991		The economic theory of index numbers and the measurement of input, output and productivity	Caves; Christensen; Diewert	50	
scopus	2-s2.0-0035652923	18032112	10.1016/0377-2217(78)90138-8	Measuring the efficiency of decision making units	Charnes; Cooper; Rhodes	2	6
scopus	2-s2.0-0035652923	3094809		Productivity developments in Swedish hospitals: A Malmquist output index approach	Färe; Grosskopf; Lindgren; Roos		
scopus	2-s2.0-0035652923	28578878		Productivity growth, technical progress, and efficiency change in industrialized countries	Fare; Grosskopf; Norris; Zhongyang Zhang	84	1
scopus	2-s2.0-0035652923	648003		The measurement of productive efficiency	Farrell	120	
scopus	2-s2.0-0035652923	43949162194	10.1016/0304-3932(93)90027-D	The role of macroeconomic factors in growth	Fischer, Stanley	32	3
scopus	2-s2.0-0035652923	28590973	10.1080/00220389408422340	Technological Learning in Singapore: A Test Case of Leapfrogging	Hobday, Mike	30	4
scopus	2-s2.0-0035652923	43949156174	10.1006/jjie.1994.1013	The sources of economic growth of the east asian newly industrialized countries	Kim, Jong-Il; Lau, Lawrence J.	8	3
scopus	2-s2.0-0035652923	2515177		The myth of Asia's miracle	Krugman	73	
scopus	2-s2.0-0035652923	7385094		Growth experience of Singapore: An interpretive survey	Lall; Tan; Chew		
scopus	2-s2.0-0035652923	7428035		Financial development and economic growth: An econometric analysis for Singapore	Leigh		
scopus	2-s2.0-0035652923	12944257357	10.1080/000368400322381	Convergence in OECD countries: Technical change, efficiency and productivity	Pastor, Jose Manuel; Serrano, Lorenzo; Maudos, Joaquin	32	6
scopus	2-s2.0-0035652923	33746854488	10.1007/BF03006863	Index numbers and indifference surfaces	Malmquist, Sten	4	2
scopus	2-s2.0-0035652923	85022029129		Theory of cost and production functions	Shephard, Ronald W.		
scopus	2-s2.0-0035652923	2171252		A tale of two cities: Factor accumulation and technical change in Hong Kong and Singapore	Young		
scopus	2-s2.0-0035652923	28192455	10.1016/0014-2921(94)90132-5	Lessons from the East Asian NICS: A contrarian view	Young, Alwyn	38	03월 04일
scopus	2-s2.0-0035652923	29480797	10.2307/2946695	The tyranny of numbers: Confronting the statistical realities of the east asian growth experience	Young, Alwyn	110	3
scopus	2-s2.0-0035591744	544729	10.1016/0304-3932(77)90015-0	Predicting performance in the savings and loan association industry	Altman, Edward I.	3	4
scopus	2-s2.0-0035591744	3247939		Application of Classification Techniques in Business, Banking and Finance	Altman	3	
scopus	2-s2.0-0035591744	2661391		Financial Policy and Big Business in Korea: The Perils of Financial Regulation	Choi		
scopus	2-s2.0-0035591744	42829594	10.1016/s0304-405x(00)00067-2	The separation of ownership and control in East Asian Corporations	Claessens, Stijn; Djankov, Simeon; Lang, Larry H.P.	58	01월 02일
scopus	2-s2.0-0035591744	1276749	10.1016/0378-4266(95)98952-M	Separating the likelihood and timing of bank failure	Cole, Rebel A.; Gunther, Jeffery W.	19	6
scopus	2-s2.0-0035591744	33209128	10.1016/s0922-1425(99)00019-5	What caused the Asian currency and financial crisis?	Corsetti, Giancarlo; Pesenti, Paolo; Pesenti, Paolo; Roubini, Nouriel	11	3
scopus	2-s2.0-0035591744	33776389	10.1093/wber/14.2.287	Monitoring banking sector fragility: A multivariate logit approach	Demirgüç-Kunt, Asli; Detragiache, Enrica	14	2
scopus	2-s2.0-0035591744	41862112		Is There a Credit Crunch in East Asia?	Ding; Domaç; Ferri	3	
scopus	2-s2.0-0035591744	2976661		The Politics of Finance in Thai Economic Development	Doner; Unger		
scopus	2-s2.0-0035591744	32237076	10.2307/2534693	Economic crises: Evidence and insights from East Asia	Furman, Jason; Stiglitz, Joseph E.		2
scopus	2-s2.0-0035591744	41969378		Modeling Bank Closures in the 1980s: The Roles of Regulatory Behaviour, Farm Lending and the Local Economy	Gajewsky		
scopus	2-s2.0-0035591744	39624712	10.1257/aer.89.3.473	The twin crises: The causes of banking and balance-of-payments problems	Kaminsky, Graciela L.; Reinhart, Carmen M.	89	3
scopus	2-s2.0-0035591744	41862109		Changing Incentives Facing Financial Services Regulators	Kane		
scopus	2-s2.0-0035591744	85014448410	10.1016/S0378-4266(86)80003-6	An application of the cox proportional hazards model to bank failure	Lane, William R.; Looney, Stephen W.; Wansley, James W.	10	4
scopus	2-s2.0-0035591744	6761611	10.1111/0022-1082.00115	Corporate ownership around the world	La Porta, Rafael; Lopez-de-Silanes, Florencio; Shleifer, Andrei	54	2
scopus	2-s2.0-0035591744	38352841		The Politics of Finance in Indonesia: Command, Confusion, and Competition	MacIntyre		
scopus	2-s2.0-0035591744	49349134343	10.1016/0378-4266(77)90022-X	Early warning of bank failure. A logit regression approach	Martin, Daniel	1	3
scopus	2-s2.0-0035591744	84993839832	10.1111/j.1540-6261.1970.tb00558.x	PREDICTION OF BANK FAILURES	Meyer, Paul A.; Pifer, Howard W.	25	4
scopus	2-s2.0-0035591744	84977359413	10.1111/j.1540-6261.1980.tb03476.x	Establishing On‐Site Bank Examination Priorities: An Early‐Warning System Using Accounting and Market Information	PETTWAY, RICHARD H.; SINKEY, JOSEPH F.	35	1
scopus	2-s2.0-0035591744	38726990	10.2307/2534670	The East Asian financial crisis: Diagnosis, remedies, prospects	Radelet, Steven; Sachs, Jeffrey D.		1
scopus	2-s2.0-0035591744	84910489317	10.1111/j.1540-6261.1975.tb03158.x	A MULTIVARIATE STATISTICAL ANALYSIS OF THE CHARACTERISTICS OF PROBLEM BANKS	Sinkey, Joseph F.	30	1
scopus	2-s2.0-0035591744	40035076	10.1111/0022-1082.00154	Reforming the global economic architecture: Lessons from recent crises	Stiglitz, Joseph E.	54	4
scopus	2-s2.0-0035591744	2171545	10.1007/BF01046114	Modeling the bank regulator's closure option: A two-step logit regression approach	Thomson, James B.	6	1
scopus	2-s2.0-0035591744	1820746		A Proportional Hazard Model of Bank Failure: An Examination of its Usefulness as an Early Warning Tool	Whalen	27	1
scopus	2-s2.0-0035085651	84934453348		Learning by doing and dumping in the semiconductor industry	Dick	34	
scopus	2-s2.0-0035085651	1466239	10.1080/00036849200000056	The learning curve in the production of semiconductor memory chips	Gruber, Harald	24	8
scopus	2-s2.0-0035085651	28584051	10.1086/261968	Learning-by-doing spillovers in the semiconductor industry	Irwin; Klenow	102	6
scopus	2-s2.0-0035085651	1408181		The effects of learning by doing on nuclear plant operation reliability	Joskow; Rozanski	61	
scopus	2-s2.0-0035085651	848636		The learning curve pricing in the chemical industries	Lieberman	15	
scopus	2-s2.0-0035085651	1250106		Factors affecting the cost of airplanes	Wright	3	
scopus	2-s2.0-0035080593	51649135848	10.1007/BF02707615	Marginal intra-industry trade: Measurement and relevance for the pattern of industrial adjustment	Brülhart, Marius	130	3
scopus	2-s2.0-0035080593	3840010		Economic regionalisation and intra-industry trade: Pacific Asian perspectives	Fukasaku		
scopus	2-s2.0-0035080593	5621453		Imperfect competition and international trade: Evidence from fourteen industrial countries	Helpman	9	
scopus	2-s2.0-0035080593	34248478595	10.1016/0022-1996(79)90017-5	Increasing returns, monopolistic competition, and international trade	Krugman, Paul R.	9	4
scopus	2-s2.0-0035080593	128224		A model of innovation, technology transfer, and the world distribution of income	Krugman	87	
scopus	2-s2.0-0035080593	8147295		Growing world trade: Causes and consequences	Krugman	1	
scopus	2-s2.0-0035080593	30460229		The quality and pattern of intra-industry trade between the geographically proximate regions of Northern-Southern Ireland and Southern Ireland-Great Britain	Murshed, S. Mansoob; Noonan, David	27	3
scopus	2-s2.0-0035080593	84909172659		Evolving trade links between Europe and Asia: Towards "open continentalism"	Pelkmans; Fukasaku		
scopus	2-s2.0-0035080593	21144439437		Measuring marginal infra-industry trade	Thom, Rodney; McDowell, Moore	135	1
scopus	2-s2.0-0035080593	84960669163	10.2307/1880689	International investment and international trade in the product cycle	Vernon, Raymond	80	2
scopus	2-s2.0-0034989690	22226526	10.1093/oxfordjournals.cje.a035581	The division of labour is limited by the rate of growth of the market: The Taiwan machine tool industry in the 1970s	Amsden, Alice H.	9	3
scopus	2-s2.0-0034989690	2127126		Left for dead: Asian production networks and the rival of US electronics	Borrus		
scopus	2-s2.0-0034989690	1334843	10.1016/0048-7333(95)00861-6	Strategies for technological development in South Korea and Taiwan: The case of semiconductors	Chen, Cheng-Fen; Sewell, Graham	25	5
scopus	2-s2.0-0034989690	2709723		Second-Stage import substitution: The Taiwan experience	Chen; Ku	2	
scopus	2-s2.0-0034989690	31432145	10.1093/oxfordjournals.cje.a013659	Causes of growth: A study of Taiwan's bicycle industry	Chu, Wan-Wen	21	1
scopus	2-s2.0-0034989690	1284454		Electronics development strategy: The role of government	Dahlman		
scopus	2-s2.0-0034989690	26482614	10.1016/0305-750X(92)90133-G	Indian informatics in the 1980s: The changing character of state involvement	Evans, Peter B.	20	1
scopus	2-s2.0-0034989690	4897702		Foreword	Fishlow		
scopus	2-s2.0-0034989690	4855636		Can science parks be duplicated?	Hsia	228	
scopus	2-s2.0-0034989690	4826563		Millionaires rising from the graveyard and tea leave farm	Koo	562	
scopus	2-s2.0-0034989690	26052542	10.1016/0305-750X(91)90183-I	The strategic orientations of firms and the performance of Korea and Taiwan in frontier industries: Lessons from comparative case studies of keyboard and personal computer assembly	Levy, Brian; Kuo, Wen-Jeng	19	4
scopus	2-s2.0-0034989690	4852630		Shih, Chin-tai: From keeping to exploring	Lu	204	
scopus	2-s2.0-0034989690	31527404	10.2307/41165909	A Silicon Valley of the East: Creating Taiwan's semiconductor industry	Mathews, John A.		4
scopus	2-s2.0-0034989690	2490092		State policy and the development of Taiwan's semiconductor industry	Meaney		
scopus	2-s2.0-0034989690	25668215		Institutions and dynamic comparative advantage: The electronics industry in South Korea and Taiwan	Mody, Ashoka	14	3
scopus	2-s2.0-0034989690	3318551		Alternative strategies for developing information industries	Mody		
scopus	2-s2.0-0034989690	4824687		The choice of the path of the formation of Taiwan's IC industry, 1974-1982	Shen	48	
scopus	2-s2.0-0034989690	4824950		Reflections on the beginning of the Hsinchu Science-Based industrial park	Shu	66	
scopus	2-s2.0-0034989690	4822939		The semiconductor industry resumes production with full power	Shu	161	
scopus	2-s2.0-0034989690	4824951		Semiconductor: Diamond out of silicon	Su	173	
scopus	2-s2.0-0034989690	84989069495	10.1016/0167-2681(80)90002-5	Economies of scope and the scope of the enterprise	Teece, David J.	1	3
scopus	2-s2.0-0034989690	4847661		Taiwan's IC design industry and the industrial transformation, Part 1	Tsai	144	
scopus	2-s2.0-0034989690	3316824		Industrial policy in East Asia: Does it lead or follow the market?	Wade		
scopus	2-s2.0-0034989690	1312356		Some further thought on Taiwan's development prior to the Asian financial crisis and concluding remarks	Wan; Thorbecke		
scopus	2-s2.0-0034979971	4825395		State and market in the economic development of Korea and Taiwan	Adelman		
scopus	2-s2.0-0034979971	22226526	10.1093/oxfordjournals.cje.a035581	The division of labour is limited by the rate of growth of the market: The Taiwan machine tool industry in the 1970s	Amsden, Alice H.	9	3
scopus	2-s2.0-0034979971	2709723		Second-Stage import substitution: The Taiwan experience	Chen; Ku	2	
scopus	2-s2.0-0034979971	1923878	10.1080/13662719600000003	Growth and industrial organisation: A comparative study of the bicycle industry in Taiwan and South Korea	Chu, Wan-Wen; Li, Jia-Jing	3	1
scopus	2-s2.0-0034979971	30860417	10.1111/1468-0297.00146	North-south R&D spillovers	Coe, David T.; Helpman, Elhanan; Hoffmaister, Alexander W.	107	440
scopus	2-s2.0-0034979971	33150858	10.1016/S0022-1996(98)00024-5	Business groups and product variety in trade: Evidence from South Korea, Taiwan and Japan	Feenstra, Robert C.; Hamilton, Gary G.; Yang, Tzu-Han	48	1
scopus	2-s2.0-0034979971	1317999	10.1016/0304-3932(95)01206-2	Economic growth in a cross-section of cities	Glaeser, Edward L.; Shleifer, Andrei; Glaeser, Edward L.; Glaeser, Edward L.; Scheinkman, JoséA.	36	1
scopus	2-s2.0-0034979971	4827866		Ownership structure of vertically related firms and production efficiency: An analysis of Keretsu group in Japan	Kato		
scopus	2-s2.0-0034979971	85009276777		Industrial structures and the development of small and medium enterprise linkages: examples from East Asia	Meyanathan		
scopus	2-s2.0-0034979971	3033853	10.1016/S0022-1996(96)01461-4	Has Asian export performance been unique?	Noland, Marcus	43	01월 02일
scopus	2-s2.0-0034979971	4874461		Reflections on the economics and political economy of development at the turn of the century	Ranis	2	
scopus	2-s2.0-0034979971	29483756	10.2307/1344538	Getting interventions right: how South Korea and Taiwan grew rich	Rodrik	20	
scopus	2-s2.0-0034979971	3340654		How did Taiwan withstand the Asian financial crisis?	Thorbecke; Wan		
scopus	2-s2.0-0034979971	34989690	10.1111/1467-9361.00123	Taiwan's semiconductor industry: What the state did and did not	Tung	5	2
scopus	2-s2.0-0034979971	1885416		Emulative development through trade expansion: East Asian evidence	Van; Wan		
scopus	2-s2.0-0034979971	4903933		Function vs. form in the fragmented industrial structure: Three examples from Asia Pacific experience	Wan		
scopus	2-s2.0-0034979971	14844292694		Why trade matters to development: A learning model	Wan		
scopus	2-s2.0-0034979971	4826562		SMEs in the globalized developing economies: Some Asia-Pacific examples	Wan		
scopus	2-s2.0-0034966330	778672		Credit, money, and aggregate demand	Bernanke; Blinder	78	2
scopus	2-s2.0-0034966330	11096226		The roles of money and credit in macroeconomic analysis	Friedman		
scopus	2-s2.0-0034966330	84977721089	10.1111/j.1540-6261.1991.tb03753.x	The Theory of Capital Structure	HARRIS, MILTON; RAVIV, ARTUR	46	1
scopus	2-s2.0-0034966330	4795804	10.1016/0304-405X(77)90010-1	Leverage, output effects, and the M-M theorems	Hite, Gailen L	4	2
scopus	2-s2.0-0034966330	10134750		Is there a 'credit channel' for monetary policy?	Hubbard		
scopus	2-s2.0-0034966330	687546		Corporate income taxes and the cost of capital correction	Modigliani; Miller	3	
scopus	2-s2.0-0034966330	84944830772	10.1111/j.1540-6261.1984.tb03646.x	The Capital Structure Puzzle	MYERS, STEWART C.	39	3
scopus	2-s2.0-0034966330	3284079		Return to scale in electricity supply	Nerlove		
scopus	2-s2.0-0034957554	31451368	10.1111/j.1468-0297.1997.tb00043.x	Financial development and economic growth: Assessing the evidence	Arestis, Philip; Demetriades, Panicos	107	442
scopus	2-s2.0-0034957554	553078	10.1016/0014-2921(93)90053-D	Stock markets and development	Atje, Raymond; Jovanovic, Boyan	37	02월 03일
scopus	2-s2.0-0034957554	30306220	10.1007/s001990050039	Liquidity of secondary capital markets: Allocative efficiency and the maturity composition of the capital stock	Bencivenga, Valerie R.; Smith, Bruce D.; Bencivenga, Valerie R.; Smith, Bruce D.; Starr, Ross M.	7	1
scopus	2-s2.0-0034957554	30456570	10.1093/wber/10.2.371	The coevolution of the real and financial sectors in the growth process	Boyd, John; Smith, Bruce; Boyd, John; Smith, Bruce	10	2
scopus	2-s2.0-0034957554	4655816	10.1080/096031097333556	Stock prices, inflation and output: Evidence from India	Chatrath, Arjun; Ramchander, Sanjay; Song, Frank	7	4
scopus	2-s2.0-0034957554	24799488	10.1093/oxrep/5.4.88	Finance and development: The Korean approach	Cho, Yoon Je	5	4
scopus	2-s2.0-0034957554	1685968	10.1111/j.1468-0297.1997.tb00041.x	In favour of financial liberalisation	Fry, Maxwell J.	107	442
scopus	2-s2.0-0034957554	4684507	10.1111/1467-9957.00173	Common stochastic trends in emerging equity markets	Garrett, Ian; Spyrou, Spyros	67	6
scopus	2-s2.0-0034957554	29510251	10.1080/00220389508422396	Assessing the Impact of Financial Liberalisation on Stock Market Volatility in Selected Developing Countries	Grabel, Ilene	31	6
scopus	2-s2.0-0034957554	1168646		Financial development, growth, and the distribution of income	Greenwood; Jovanovic	98	
scopus	2-s2.0-0034957554	84981579311	10.1111/j.1468-0084.1990.mp52002003.x	MAXIMUM LIKELIHOOD ESTIMATION AND INFERENCE ON COINTEGRATION — WITH APPLICATIONS TO THE DEMAND FOR MONEY	Johansen, Søren; Juselius, Katarina	52	2
scopus	2-s2.0-0034957554	84977735375	10.1111/j.1540-6261.1991.tb04625.x	Stock Markets, Growth, and Tax Policy	LEVINE, ROSS	46	4
scopus	2-s2.0-0034957554	30485586	10.1093/wber/10.2.323	Stock market development and long-run growth	Levine, Ross; Zervos, Sara	10	2
scopus	2-s2.0-0034957554	43949168511	10.1016/0014-2921(93)90051-B	Financial markets and growth. An overview	Pagano, Marco; Pagano, Marco	37	02월 03일
scopus	2-s2.0-0034957554	31453939	10.1111/j.1468-0297.1997.tb00042.x	Financial liberalisation, stockmarkets and economic development	Singh, Ajit	107	442
scopus	2-s2.0-0034957554	28563987		The role of the state in financial markets	Stiglitz		
scopus	2-s2.0-0034888809	51649169836	10.1007/BF02696577	Explaining the international direct investment position of countries: Towards a dynamic or developmental approach	Dunning, John H.	117	1
scopus	2-s2.0-0034888809	84950443159	10.1080/08853909508523825	What’S Wrong— And Right— With Trade Theory	Dunning, John H.	9	2
scopus	2-s2.0-0034888809	84890983510		Intra-industry investment	Dunning; Norman		
scopus	2-s2.0-0034888809	4358757	10.1080/08853909808523909	Free international economic policy in a world of schumpeter goods	Gray, H. Peter	12	3
scopus	2-s2.0-0034888809	285710		Transnational corporations, direct foreign investment and economic development	Helleiner		
scopus	2-s2.0-0034888809	2076755		Foreign direct investment and economic development	Ozawa	1	
scopus	2-s2.0-0034888809	4293691		Japan	Ozawa		
scopus	2-s2.0-0034857155	31412546	10.1016/S0014-2921(97)00035-4	Ever closer to heaven? An optimum-currency-area index for European countries	Bayoumi, Tamim; Bayoumi, Tamim; Eichengreen, Barry; Eichengreen, Barry; Eichengreen, Barry	41	03월 05일
scopus	2-s2.0-0034857155	2825268		Is Asia an optimum currency area? Can it become one? Regional, global, and historical perspectives on Asian monetary relations	Eichengreen; Bayoumi		
scopus	2-s2.0-0034857155	142197986	10.1111/1468-0297.00327	The endogeneity of the optimum currency area criteria	Frankel, Jeffrey A.; Rose, Andrew K.	108	449
scopus	2-s2.0-0034821131	3678860		China's strategy for industrialization and its industrial policy in a new era	Changshun		
scopus	2-s2.0-0034821131	3511217		A positive analysis of the tariff situation in China: Level, structure and tariff concession	Shantong; Zhai		
scopus	2-s2.0-79957575418	7211116	10.1007/BF03180597	Democratic culture or authoritarian capitalism?	Bellah, Robert N.; Sullivan, William M.	18	6
scopus	2-s2.0-79957575418	25595849	10.2307/2644567	South Korea at the Crossroads: An Evolving Democracy or Authoritarianism Revisited?	Billet, Bret L.	30	3
scopus	2-s2.0-79957575418	4027780		The State and Political Theory	Carnoy		
scopus	2-s2.0-79957575418	2661392		Political cleavages in South Korea	Choi		
scopus	2-s2.0-79957575418	84929066005		Transition to democracy in South Korea	Chung	17	
scopus	2-s2.0-79957575418	7652144	10.1111/j.1467-9248.1989.tb01481.x	From Authoritarianism to Democracy in South Korea	COTTON, JAMES	37	2
scopus	2-s2.0-79957575418	3220179		Introduction: Persistence, erosion, breakdown, and renewal	Diamond		
scopus	2-s2.0-79957575418	84935499432		Three Paradox of Democracy	Diamond		
scopus	2-s2.0-79957575418	2419503		Political theories of nonprofit organizations	Douglas		
scopus	2-s2.0-79957575418	38650164		South Korea: Politics in Transition	Han		
scopus	2-s2.0-79957575418	79957568165		Democracy and economic development: An economic historical perspective	Han		
scopus	2-s2.0-79957575418	84930557040	10.2307/2644774	South Korea in 1989 Slow Progress Toward Democracy	Kihl, Young Whan	30	1
scopus	2-s2.0-79957575418	84925975613		Political mobilization by voluntary organizations	Knoke	10	
scopus	2-s2.0-79957575418	3241389		Strong state and contentious society	Koo		
scopus	2-s2.0-79957575418	3046141		The social requisites of democracy revisited	Lipset	59	
scopus	2-s2.0-79957575418	85055758678		'Social participation and voting turnout: A multivariate analysis,'	Olson	37	
scopus	2-s2.0-79957575418	344522250		Political developments in the Republic of Korea	Plunk		
scopus	2-s2.0-79957575418	3443840		Making Democracy Work	Putnam		
scopus	2-s2.0-79957575418	3358840		Bowling alone: America's declining social capital	Putnam	6	
scopus	2-s2.0-79957575418	79957537634		Tocqueville and American democracy	Schlesinger	25	
scopus	2-s2.0-79957575418	84934563926		The consolidation of democracy and representation of social groups	Schmitter	35	
scopus	2-s2.0-79957575418	1682668		Voluntary associations: Sociological aspects	Sills		
scopus	2-s2.0-79957575418	84936823510		The idea of civil society	Walter		
scopus	2-s2.0-79957568266	2408510		A conceptual model of service quality and its implication for future research	Parasuraman; Zeithmal; Leonard		
scopus	2-s2.0-79957546958	22201955	10.1086/228210	Concentration and specialization: dynamics of niche width in populations of organizations.	Carroll	90	6
scopus	2-s2.0-79957546958	84936166194		Absorptive capacity: A new perspective on learning and innovation	Cohen; Levinthal		3
scopus	2-s2.0-79957546958	2991862		Global production systems and third world development	Gereffi		
scopus	2-s2.0-79957546958	32355251	10.1086/210004	Rethinking age dependence in organizational mortality: Logical formalizations	Hannan, Michael T.	104	1
scopus	2-s2.0-79957546958	84936628538		Commodity chains in the worldeconomy prior to 1800	Hopkins; Wallerstein		
scopus	2-s2.0-79957546958	79957543011		'Upgrading and stagnation of technological competence in computer industry,'	Kim		
scopus	2-s2.0-79957546958	42016779		A resource-based view of the firm	Wernerfelt		
scopus	2-s2.0-79957545520	79957554081		The influence of media on foreign policy: The case for Korea	Kim		
scopus	2-s2.0-79957545520	4946097		'Introduction: Defining the Media-Policy Link	Spitzer		
scopus	2-s2.0-79957542495	42856968	10.1111/j.1540-4560.1963.tb00429.x	Value Systems and Economic Development in Japan and Thailand	Ayal, Eliezer B.	19	1
scopus	2-s2.0-79957542495	20380310	10.1111/j.1746-1049.1982.tb00441.x	THE TURNING POINT in the KOREAN ECONOMY	Moo‐Ki, BAI	20	2
scopus	2-s2.0-79957542495	5647412		'Explaining Asian economic organization: Toward a weberian institutional perspective,'	Biggart		
scopus	2-s2.0-79957542495	84974173321	10.1017/S0020818300004264	The Origins and Development of the Northeast Asian Political Economy: Industrial Sectors, Product Cycles, and Political Consequences	Cumings, Bruce	38	1
scopus	2-s2.0-79957542495	84936824352		Economic action and social structure: The problem of embeddedness	Granovetter		
scopus	2-s2.0-79957542495	84936824337		Market, culture, and authority: A comparative analysis of management and organization in the Far East	Hamilton; Biggart	94	SUPPL.
scopus	2-s2.0-79957542495	40432291		An East Asian development model: Empirical explorations	Hsiao; Michael		
scopus	2-s2.0-79957542495	79957580685		'The role of Confucianism on the economic development of South Korea and Japan,'	Ju		
scopus	2-s2.0-79957542495	79957571723		The economic development stratigies and business organizations in South Korea and Taiwan,'	Ju		
scopus	2-s2.0-79957542495	79957571484		The Confucian ideology and East Asian economic development	Ju		
scopus	2-s2.0-79957542495	21536910	10.1016/0305-750X(84)90028-7	The political economy of income distribution in South Korea: The impact of the state's industrialization policies	Koo, Hagen	12	10
scopus	2-s2.0-79957542495	41043120		An economic reconnaissance	Little		
scopus	2-s2.0-79957542495	28597732	10.1016/0305-750X(94)90116-3	The East Asian miracle: An introduction	Page, John M.	22	4
scopus	2-s2.0-79957542495	3357607		Markets, hierarchies, and hegemony	Perrow		
scopus	2-s2.0-79957542495	85040896512		Diverse paths of economic development	Pomfret		
scopus	2-s2.0-79957542495	41182577		The new Asian capitalism: A political portrait	Pye		
scopus	2-s2.0-79957542495	84916126719		Economic growth and income inequality	Renaud		
scopus	2-s2.0-79957542495	79957573383		Same game, slightly different rules	Shimada		
scopus	2-s2.0-79957542495	3316824		Industrial policy in East Asia: Does it lead or follow the market	Wade		
scopus	2-s2.0-79957542495	84959680974	10.2307/2010449	East asia's economic success: Conflicting Perspectives, Partial Insights, Shaky Evidence	Wade, Robert	44	2
scopus	2-s2.0-0034432181	1339463	10.1016/0305-750X(88)90184-2	Poverty and public policy	Bhagwati, Jagdish N.	16	5
scopus	2-s2.0-0034432181	26442096	10.1016/0304-3878(92)90001-P	Growth and redistribution components of changes in poverty measures. A decomposition with applications to Brazil and India in the 1980s	Datt, Gaurav; Ravallion, Martin	38	2
scopus	2-s2.0-0034432181	27760581	10.1016/0304-3878(93)90061-Q	Performance in living standards. An international comparison	Kakwani	41	2
scopus	2-s2.0-0034432181	3102516		Poverty and inequality during the economic crisis in Thailand	Kakwani	3	1
scopus	2-s2.0-0034432181	3765355		On measuring growth and inequality components of poverty with application to Thailand	Kakwani		
scopus	2-s2.0-0034432181	34004775	10.1080/13547860008540788	Analysing poverty in Thailand	Kakwani, Nanak; Krongkaew, Medhi	5	01월 02일
scopus	2-s2.0-0034432181	84967598664		Assessing the poverty bias of economic growth: Methodology and an application to Andhra Pradesh and Uttar Pradesh	McCulloch; Baulch		
scopus	2-s2.0-0034432181	70350106716	10.1016/S1574-0080(99)80014-5	Chapter 45 Poverty in developing countries	Pernia, Ernesto M.; Quibria	3	
scopus	2-s2.0-0033772031	30860417	10.1111/1468-0297.00146	North-south R&D spillovers	Coe, David T.; Helpman, Elhanan; Hoffmaister, Alexander W.	107	440
scopus	2-s2.0-0033772031	85040273181		General equilibrium models for development policy.	Dervis; De Melo; Robinson		
scopus	2-s2.0-0033772031	31401425		Privatization in Eastern Germany: Management Selection and Economic Transition	Alexander Dyck	87	4
scopus	2-s2.0-0033772031	10762934		Reform, muddling through, or collapse?	Eberstadt		
scopus	2-s2.0-0033772031	30431473	10.2307/2645498	Financial transfers from Japan to North Korea: Estimating the unreported flows	Eberstadt, Nicholas	36	5
scopus	2-s2.0-0033772031	7534277		US-North Korea economic relations: Indications from North Korea's past trade performance	Eberstadt		
scopus	2-s2.0-0033772031	84937269627		The DPRK's international trade in capital goods 1970-1995: Indications from 'mirror statistics'	Eberstadt	7	1
scopus	2-s2.0-0033772031	2195113		The collapse of Soviet and Russian trade with the DPRK, 1989-1993: Impact and implications	Eberstadt; Rubin; Tretyakova	4	
scopus	2-s2.0-0033772031	1719856		Is a Yen bloc emerging?	Frankel; Wei	5	
scopus	2-s2.0-0033772031	21844523906	10.2307/2109978	Recovering information from incomplete or partial multisectoral economic data	Golan, Amos; Judge, George; Robinson, Sherman	76	3
scopus	2-s2.0-0033772031	7497172		Opening North Korea's economy	Kim		
scopus	2-s2.0-0033772031	995190		Supply and demand for grains in North Korea	Lee	18	3
scopus	2-s2.0-0033772031	1051051		Economic integration of the Korean peninsula: A scenario approach to the cost of unification	Lee		
scopus	2-s2.0-0033772031	85047551879		North Korea's economic system	Namkoong; Yoo		
scopus	2-s2.0-0033772031	114098	10.1016/0922-1425(90)90002-A	Prospective changes in Japan's trade pattern	Noland, Marcus	2	3
scopus	2-s2.0-0033772031	7534279		Prospective changes in the commodity composition of US-Korea trade	Noland	1	
scopus	2-s2.0-0033772031	41088		The North Korean economy	Noland	6	
